# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
221.3043475;46.7938487;92.803349;0.0752527;-0.0180628;8;0
221.5042611;46.9932245;92.8180132;0.0715551;-0.0189286;8;0
221.7041747;47.1926542;92.8319228;0.0676845;-0.0197941;8;0
221.9040883;47.3921348;92.845043;0.0636409;-0.0206593;8;0
222.1040019;47.5916733;92.8573395;0.0594243;-0.0215247;8;0
222.3039155;47.791256;92.8687769;0.0550349;-0.0223891;8;0
222.5038291;47.990892;92.8793211;0.0504725;-0.0232538;8;0
222.7037427;48.1905748;92.8889371;0.0457373;-0.0241179;8;0
222.9036563;48.390299;92.8975902;0.0408296;-0.0249813;8;0
223.1035699;48.5900693;92.9052459;0.0357491;-0.0258451;8;0
223.3034835;48.7898697;92.9118691;0.0304962;-0.0267067;8;0
223.503397;48.9897066;92.9174256;0.025071;-0.0275688;8;0
223.7033106;49.1895713;92.9218806;0.0194734;-0.0284303;8;0
223.9032242;49.3894554;92.9251996;0.0137038;-0.029291;8;0
224.1031378;49.5893603;92.9273481;0.0077619;-0.0301528;8;0
224.3030514;49.7892688;92.9282916;0.001648;-0.0310134;8;0
224.502965;49.9891825;92.9279956;6.2785472;-0.0318749;8;0
224.7028786;50.1890904;92.9264257;6.2720888;-0.0327366;8;0
224.9027922;50.3889816;92.9235476;6.2654582;-0.0335985;8;0
225.1027058;50.5888528;92.9193268;6.2586551;-0.034462;8;0
225.3026194;50.7886859;92.9137293;6.2516795;-0.0353243;8;0
225.502533;50.9884767;92.9067207;6.2445313;-0.0361884;8;0
225.7024466;51.1882118;92.8982668;6.2372103;-0.0370533;8;0
225.9023602;51.3878773;92.8883338;6.2297164;-0.0379188;8;0
226.1022738;51.5874638;92.8768873;6.2220491;-0.0387866;8;0
226.3021874;51.7869536;92.8638938;6.2142085;-0.0396542;8;0
226.5021009;51.986335;92.8493191;6.2061941;-0.0405245;8;0
226.7020145;52.185592;92.8331297;6.1980055;-0.0413962;8;0
226.9019281;52.3847077;92.8152919;6.1896426;-0.0422695;8;0
227.1018417;52.5836654;92.7957721;6.1811048;-0.043146;8;0
227.3017553;52.7824483;92.7745369;6.1723917;-0.044023;8;0
227.5016689;52.9810356;92.7515533;6.1635029;-0.0449037;8;0
227.7015825;53.1794088;92.7267878;6.1544377;-0.0457867;8;0
227.9014961;53.377548;92.7002074;6.1451959;-0.0466721;8;0
228.1014097;53.5754274;92.67178;6.1357767;-0.0475621;8;0
228.3013233;53.7730323;92.6414717;6.1261792;-0.048453;8;0
228.5012369;53.970331;92.6092512;6.1164034;-0.049349;8;0
228.7011505;54.1673025;92.5750858;6.1064479;-0.0502482;8;0
228.9010641;54.3639235;92.5389431;6.0963124;-0.0511506;8;0
229.1009777;54.5601581;92.5007929;6.0859962;-0.0520591;8;0
229.3008912;54.755994;92.4606007;6.0754978;-0.0529688;8;0
229.5008048;54.9513873;92.4183383;6.0648172;-0.0538851;8;0
229.7007184;55.1463143;92.3739735;6.0539528;-0.0548055;8;0
229.900632;55.340748;92.3274746;6.0429039;-0.0557299;8;0
230.1005456;55.5346413;92.278815;6.0316701;-0.0566621;8;0
230.3004592;55.7279846;92.2279586;6.020249;-0.0575943;8;0
230.5003728;55.9207208;92.1748819;6.0086413;-0.0585351;8;0
230.7002864;56.1128229;92.1195534;5.9968448;-0.0594812;8;0
230.9002;56.30426;92.0619426;5.9848585;-0.0604328;8;0
231.1001136;56.4949729;92.0020277;5.9726818;-0.0613943;8;0
231.3000272;56.6849545;91.9397705;5.9603107;-0.0623653;8;0
231.4999408;56.8741335;91.8751535;5.9477452;-0.0633478;8;0
231.6998544;57.0624791;91.808146;5.9349821;-0.0643424;8;0
231.899768;57.2499558;91.7387181;5.922018;-0.0653519;8;0
232.0996816;57.4364913;91.6668539;5.9088521;-0.066374;8;0
232.2995951;57.62208;91.5925115;5.8954786;-0.0674132;8;0
232.4995087;57.8066356;91.5156808;5.8818968;-0.0684676;8;0
232.6994223;57.9901222;91.4363312;5.8681027;-0.0695399;8;0
232.8993359;58.1724984;91.3544337;5.8540909;-0.0706354;8;0
233.0992495;58.3536783;91.2699793;5.8398602;-0.0717464;8;0
233.2991631;58.533656;91.1829214;5.8254027;-0.0728838;8;0
233.4990767;58.7123288;91.093259;5.8107171;-0.0740414;8;0
233.6989903;58.889655;91.0009618;5.7957978;-0.0752302;8;0
233.8989039;59.0655846;90.9060018;5.780635;-0.0764596;8;0
234.0988175;59.2400177;90.8083776;5.7652266;-0.0777071;8;0
234.2987311;59.4129454;90.7080368;5.7495649;-0.0789662;8;0
234.4986447;59.5842474;90.6049907;5.7336509;-0.0802504;8;0
234.6985583;59.7538769;90.499208;5.7174753;-0.0816123;8;0
234.8984719;59.921771;90.3906629;5.7010121;-0.0830839;8;0
235.0983854;60.0878044;90.2793677;5.6842551;-0.084587;8;0
235.298299;60.2519792;90.1652547;5.6672812;-0.0851201;8;0
235.4982126;60.4141606;90.0483845;5.6502195;-0.0855809;8;0
235.6981262;60.5743175;89.9287591;5.6330968;-0.0852766;8;0
235.8980398;60.7324275;89.8064118;5.6161855;-0.0839041;8;0
236.0979534;60.8884424;89.6814465;5.5995499;-0.0825424;8;0
236.297867;61.0423945;89.5539054;5.583164;-0.0813967;8;0
236.4977806;61.1942419;89.4238838;5.5670038;-0.08028;8;0
236.6976942;61.3439823;89.2914428;5.5510663;-0.0791586;8;0
236.8976078;61.4916121;89.1566453;5.535355;-0.0780231;8;0
237.0975214;61.6371187;89.0195642;5.5198698;-0.0769012;8;0
237.297435;61.780501;88.8802623;5.5046079;-0.0757873;8;0
237.4973486;61.9217586;88.7388017;5.4895674;-0.0746847;8;0
237.6972622;62.0608868;88.5952496;5.4747459;-0.0736009;8;0
237.8971757;62.1978869;88.449667;5.460139;-0.0725351;8;0
238.0970893;62.3327693;88.3021046;5.4457432;-0.0714822;8;0
238.2970029;62.4655165;88.1526441;5.4315576;-0.0704454;8;0
238.4969165;62.5961554;88.001318;5.4175771;-0.0694196;8;0
238.6968301;62.7246789;87.8481968;5.4038006;-0.0684082;8;0
238.8967437;62.8510934;87.6933359;5.3902252;-0.0674099;8;0
239.0966573;62.9754225;87.5367691;5.3768469;-0.0664228;8;0
239.2965709;63.0976421;87.3785905;5.3636666;-0.06545;8;0
239.4964845;63.2177951;87.2188084;5.3506784;-0.0644871;8;0
239.6963981;63.3358747;87.0574954;5.3378818;-0.0635364;8;0
239.8963117;63.4518924;86.8947006;5.3252746;-0.0625963;8;0
240.0962253;63.5658786;86.7304453;5.3128526;-0.0616662;8;0
240.2961389;63.6778092;86.56483;5.3006179;-0.0607477;8;0
240.4960525;63.7877352;86.397845;5.2885643;-0.0598378;8;0
240.6959661;63.8956518;86.2295632;5.2766921;-0.0589382;8;0
240.8958796;64.001575;86.0600267;5.2649991;-0.0580474;8;0
241.0957932;64.1055376;85.8892495;5.2534818;-0.0571652;8;0
241.2957068;64.2075211;85.7173301;5.2421422;-0.0562924;8;0
241.4956204;64.3075773;85.54425;5.2309748;-0.0554271;8;0
241.695534;64.4057058;85.3700786;5.21998;-0.0545703;8;0
241.8954476;64.5019257;85.1948521;5.209156;-0.0537209;8;0
242.0953612;64.5962701;85.0185797;5.1984997;-0.0528789;8;0
242.2952748;64.6887282;84.8413537;5.188013;-0.0520444;8;0
242.4951884;64.7793493;84.6631522;5.1776911;-0.0512164;8;0
242.695102;64.8681377;84.4840387;5.1675345;-0.0503955;8;0
242.8950156;64.955115;84.3040444;5.1575415;-0.0495806;8;0
243.0949292;65.0403134;84.1231764;5.1477098;-0.0487721;8;0
243.2948428;65.1237305;83.9415166;5.1380407;-0.0479696;8;0
243.4947564;65.2054108;83.7590447;5.1285304;-0.0471725;8;0
243.6946699;65.2853642;83.5758162;5.1191791;-0.0463813;8;0
243.8945835;65.3636136;83.3918583;5.1099857;-0.0455952;8;0
244.0944971;65.4401899;83.2071779;5.1009481;-0.0448144;8;0
244.2944107;65.5150987;83.0218433;5.0920674;-0.044037;8;0
244.4943243;65.5883794;82.8358403;5.083341;-0.0432641;8;0
244.6942379;65.660047;82.6492147;5.0747689;-0.0424924;8;0
244.8941515;65.7301254;82.4619902;5.0663513;-0.0417215;8;0
245.0940651;65.7986444;82.2741751;5.0580869;-0.0409546;8;0
245.2939787;65.8656171;82.0858231;5.0499765;-0.0401891;8;0
245.4938923;65.9310783;81.8969277;5.0420182;-0.0394274;8;0
245.6938059;65.9950478;81.7075246;5.0342123;-0.038661;8;0
245.8937195;66.0575507;81.5176351;5.0265606;-0.0378901;8;0
246.0936331;66.1186158;81.3272706;5.0190625;-0.0371225;8;0
246.2935467;66.1782636;81.1364671;5.011718;-0.0363553;8;0
246.4934603;66.2365246;80.9452302;5.0045265;-0.0355908;8;0
246.6933738;66.2934231;80.7535842;4.9974849;-0.0348803;8;0
246.8932874;66.3489836;80.5615472;4.9905781;-0.0342186;8;0
247.093201;66.4032296;80.3691328;4.9838032;-0.0335575;8;0
247.2931146;66.4561833;80.1763613;4.9771687;-0.0328164;8;0
247.4930282;66.5078716;79.9832454;4.9706822;-0.0320767;8;0
247.6929418;66.5583203;79.7898021;4.9643392;-0.0314216;8;0
247.8928554;66.6075527;79.596046;4.9581153;-0.0308444;8;0
248.092769;66.6555896;79.4019892;4.9520066;-0.0302703;8;0
248.2926826;66.7024507;79.2076455;4.946004;-0.0297821;8;0
248.4925962;66.7481538;79.0130264;4.9400988;-0.0292954;8;0
248.6925098;66.7927165;78.8181425;4.9342909;-0.0288077;8;0
248.8924234;66.836156;78.6230052;4.9285807;-0.028319;8;0
249.092337;66.8784897;78.427627;4.9229681;-0.0278314;8;0
249.2922506;66.9197366;78.2320127;4.9174535;-0.027338;8;0
249.4921641;66.9599131;78.0361789;4.9120376;-0.0268456;8;0
249.6920777;66.9990383;77.840131;4.90672;-0.0263509;8;0
249.8919913;67.0371302;77.6438792;4.9015018;-0.0258538;8;0
250.0919049;67.0742066;77.4474371;4.896383;-0.0253575;8;0
250.2918185;67.110288;77.250803;4.8913638;-0.0248551;8;0
250.4917321;67.145391;77.0539969;4.8864451;-0.0243534;8;0
250.6916457;67.1795357;76.8570207;4.8816268;-0.0238484;8;0
250.8915593;67.212741;76.6598828;4.87691;-0.0233402;8;0
251.0914729;67.2450253;76.4625976;4.8722948;-0.0228325;8;0
251.2913865;67.2764101;76.2651587;4.8677814;-0.0223196;8;0
251.4913001;67.3069127;76.0675875;4.8633707;-0.0218071;8;0
251.6912137;67.336554;75.8698835;4.8590624;-0.0212946;8;0
251.8911273;67.3653536;75.6720538;4.8548565;-0.0207822;8;0
252.0910409;67.3933301;75.4741123;4.8507531;-0.0202702;8;0
252.2909544;67.4205056;75.2760496;4.8467517;-0.0197603;8;0
252.490868;67.4468975;75.0778876;4.8428524;-0.0192506;8;0
252.6907816;67.4725269;74.8796238;4.8390548;-0.0187419;8;0
252.8906952;67.4974135;74.6812638;4.8353588;-0.0182343;8;0
253.0906088;67.521576;74.4828207;4.8317643;-0.0177268;8;0
253.2905224;67.5450362;74.2842837;4.8282709;-0.0172214;8;0
253.490436;67.5678121;74.0856736;4.8248786;-0.0167161;8;0
253.6903496;67.5899243;73.8869867;4.8215873;-0.0162121;8;0
253.8902632;67.6113926;73.6882278;4.8183965;-0.0157093;8;0
254.0901768;67.632236;73.4894084;4.8153063;-0.0152066;8;0
254.2900904;67.6524757;73.2905177;4.8123163;-0.0147065;8;0
254.490004;67.67213;73.0915742;4.8094262;-0.0142063;8;0
254.6899176;67.6912194;72.8925743;4.8066361;-0.0137076;8;0
254.8898312;67.7097635;72.6935214;4.8039455;-0.0132102;8;0
255.0897448;67.7277814;72.4944255;4.8013544;-0.0127129;8;0
255.2896583;67.7452939;72.2952768;4.7988623;-0.0122184;8;0
255.4895719;67.7623195;72.0960909;4.7964691;-0.0117239;8;0
255.6894855;67.7788782;71.8968644;4.7941747;-0.0112309;8;0
255.8893991;67.7949897;71.6976001;4.7919786;-0.0107394;8;0
256.0893127;67.8106731;71.498306;4.7898808;-0.0102478;8;0
256.2892263;67.8259485;71.2989739;4.7878809;-0.0097593;8;0
256.4891399;67.8408348;71.0996165;4.7859787;-0.0092707;8;0
256.6890535;67.8553516;70.9002308;4.7841742;-0.0087836;8;0
256.8889671;67.8695183;70.7008191;4.7824668;-0.0082979;8;0
257.0888807;67.883354;70.5013873;4.7808565;-0.0078122;8;0
257.2887943;67.8968785;70.3019297;4.7793429;-0.0073294;8;0
257.4887079;67.9101105;70.1024553;4.777926;-0.0068466;8;0
257.6886215;67.9230695;69.9029623;4.7766054;-0.0063652;8;0
257.8885351;67.9357748;69.7034524;4.7753809;-0.0058851;8;0
258.0884486;67.9482451;69.5039297;4.7742524;-0.005405;8;0
258.2883622;67.9605;69.3043909;4.7732196;-0.0049276;8;0
258.4882758;67.9725582;69.1048418;4.7722822;-0.0044502;8;0
258.6881894;67.984439;68.9052817;4.7714402;-0.003974;8;0
258.888103;67.9961611;68.7057118;4.7706932;-0.0034991;8;0
259.0880166;68.0077437;68.5061349;4.7700412;-0.0030241;8;0
259.2879302;68.0192056;68.3065496;4.7694839;-0.0025517;8;0
259.4878438;68.0305657;68.1069593;4.769021;-0.0020792;8;0
259.6877574;68.0418428;67.9073642;4.7686525;-0.0016083;8;0
259.887671;68.0530557;67.7077653;4.7683779;-0.0011388;8;0
260.0875846;68.0642232;67.5081641;4.7681971;-0.0006694;8;0
260.2874982;68.075364;67.3085612;4.76811;-0.0002028;8;0
260.4874118;68.0864967;67.1089578;4.7681161;0.0002638;8;0
260.6873254;68.0976399;66.9093551;4.7682154;0.0007292;8;0
260.887239;68.1088122;66.7097541;4.7684076;0.0011937;8;0
261.0871525;68.1200321;66.5101553;4.7686926;0.001658;8;0
261.2870661;68.1313182;66.310561;4.7690703;0.0021205;8;0
261.4869797;68.1426889;66.1109709;4.7695405;0.0025829;8;0
261.6868933;68.1541626;65.9113869;4.770103;0.0030443;8;0
261.8868069;68.1657578;65.71181;4.7707576;0.0035048;8;0
262.0867205;68.1774929;65.5122407;4.7715043;0.0039652;8;0
262.2866341;68.1893861;65.3126818;4.7723428;0.0044236;8;0
262.4865477;68.2014558;65.1131327;4.773273;0.0048821;8;0
262.6864613;68.2137202;64.9135957;4.7742948;0.0053395;8;0
262.8863749;68.2261977;64.7140721;4.7754078;0.0057959;8;0
263.0862885;68.2389063;64.5145622;4.7766121;0.0062523;8;0
263.2862021;68.2518642;64.3150696;4.7779075;0.0067068;8;0
263.4861157;68.2650897;64.1155937;4.7792937;0.0071614;8;0
263.6860293;68.2786007;63.9161373;4.7807707;0.0076149;8;0
263.8859428;68.2924153;63.7167018;4.7823383;0.0080676;8;0
264.0858564;68.3065516;63.5172881;4.7839964;0.0085202;8;0
264.28577;68.3210274;63.3178997;4.7857447;0.0089705;8;0
264.4856836;68.3358608;63.118537;4.787583;0.0094208;8;0
264.6855972;68.3510697;62.9192027;4.7895113;0.0098698;8;0
264.8855108;68.3666718;62.719899;4.7915292;0.0103177;8;0
265.0854244;68.3826851;62.5206276;4.7936366;0.0107656;8;0
265.285338;68.3991271;62.3213914;4.7958333;0.0112111;8;0
265.4852516;68.4160156;62.1221924;4.7981191;0.0116567;8;0
265.6851652;68.4333682;61.9230333;4.8004939;0.0121006;8;0
265.8850788;68.4512026;61.7239168;4.8029572;0.0125432;8;0
266.0849924;68.4695362;61.5248458;4.805509;0.0129858;8;0
266.284906;68.4883866;61.3258226;4.8081491;0.0134261;8;0
266.4848196;68.5077711;61.1268512;4.8108772;0.0138665;8;0
266.6847332;68.5277071;60.927934;4.8136933;0.0143077;8;0
266.8846467;68.5482119;60.7290746;4.8165978;0.0147497;8;0
267.0845603;68.569303;60.5302774;4.8195907;0.015192;8;0
267.2844739;68.5909979;60.3315437;4.8226723;0.0156378;8;0
267.4843875;68.6133139;60.1328799;4.8258431;0.0160838;8;0
267.6843011;68.6362685;59.9342884;4.8291032;0.0165319;8;0
267.8842147;68.6598795;59.7357737;4.8324531;0.0169817;8;0
268.0841283;68.684164;59.5373418;4.835893;0.017432;8;0
268.2840419;68.7091402;59.3389932;4.8394233;0.017886;8;0
268.4839555;68.7348252;59.1407372;4.8430443;0.0183403;8;0
268.6838691;68.7612371;58.9425758;4.8467564;0.0187973;8;0
268.8837827;68.7883935;58.7445149;4.8505601;0.0192565;8;0
269.0836963;68.8163119;58.5465621;4.8544556;0.0197163;8;0
269.2836099;68.8450108;58.3487174;4.8584436;0.0201808;8;0
269.4835235;68.8745072;58.1509927;4.8625245;0.0206458;8;0
269.683437;68.9048197;57.9533904;4.8666986;0.021114;8;0
269.8833506;68.935966;57.7559174;4.8709666;0.021585;8;0
270.0832642;68.9679637;57.5585835;4.8753289;0.0220568;8;0
270.2831778;69.000832;57.3613881;4.8797861;0.0225342;8;0
270.4830914;69.0345878;57.1643462;4.8843387;0.0230122;8;0
270.683005;69.0692499;56.9674602;4.8889872;0.0234939;8;0
270.8829186;69.1048364;56.7707388;4.8937324;0.0239789;8;0
271.0828322;69.1413649;56.5741937;4.8985746;0.0244649;8;0
271.2827458;69.1788554;56.377824;4.9035147;0.024957;8;0
271.4826594;69.2173243;56.1816481;4.9085532;0.0254499;8;0
271.682573;69.2567911;55.9856686;4.9136905;0.0259468;8;0
271.8824866;69.2972741;55.789896;4.9189276;0.0264473;8;0
272.0824002;69.3387907;55.5943444;4.9242648;0.0269491;8;0
272.2823138;69.3813618;55.3990124;4.9297032;0.0274571;8;0
272.4822273;69.4250032;55.2039224;4.9352431;0.0279661;8;0
272.6821409;69.4697352;55.0090772;4.9408849;0.0284776;8;0
272.8820545;69.5155758;54.8144894;4.9466294;0.0289915;8;0
273.0819681;69.5625423;54.6201753;4.9524765;0.0295074;8;0
273.2818817;69.6106566;54.4261323;4.9584289;0.0300411;8;0
273.4817953;69.6599333;54.2323897;4.964488;0.0305773;8;0
273.6817089;69.710393;54.038948;4.9706161;0.0304347;8;0
273.8816225;69.7620282;53.8458164;4.9766342;0.0297712;8;0
274.0815361;69.8148096;53.6530039;4.9825182;0.0289353;8;0
274.2814497;69.8686941;53.4604907;4.9879868;0.0257747;8;0
274.4813633;69.92357;53.2682572;4.9928233;0.0226105;8;0
274.6812769;69.9793136;53.0762789;4.9970495;0.0198405;8;0
274.8811905;70.0358193;52.8845205;5.0007685;0.0173657;8;0
275.0811041;70.092994;52.6929477;5.0039929;0.0148829;8;0
275.2810177;70.1507321;52.5015648;5.0067096;0.0122981;8;0
275.4809312;70.2089452;52.3103088;5.00891;0.0097147;8;0
275.6808448;70.2675278;52.1191727;5.0105949;0.0071484;8;0
275.8807584;70.3263831;51.9281217;5.0117686;0.0045945;8;0
276.080672;70.3854173;51.7371135;5.012432;0.0020414;8;0
276.2805856;70.4445241;51.5461468;5.0125847;-0.0005131;8;0
276.4804992;70.5036153;51.3551612;5.0122268;-0.0030667;8;0
276.6804128;70.5625882;51.1641435;5.0113588;-0.005616;8;0
276.8803264;70.6213461;50.9730611;5.0099816;-0.0081623;8;0
277.08024;70.6797942;50.7818762;5.0080952;-0.0107078;8;0
277.2801536;70.7378305;50.5905749;5.0057008;-0.0132476;8;0
277.4800672;70.7953611;50.3991166;5.0027985;-0.0157878;8;0
277.6799808;70.8522874;50.2074769;4.9993886;-0.0183236;8;0
277.8798944;70.9085109;50.0156315;4.9954722;-0.0208572;8;0
278.079808;70.9639333;49.8235552;4.9910492;-0.0233913;8;0
278.2797215;71.018459;49.6312152;4.9861204;-0.0259176;8;0
278.4796351;71.071985;49.4386034;4.9806864;-0.0284466;8;0
278.6795487;71.1244165;49.245684;4.9747468;-0.0309711;8;0
278.8794623;71.1756523;49.0524447;4.968303;-0.0334947;8;0
279.0793759;71.2255899;48.8588786;4.9613547;-0.0360206;8;0
279.2792895;71.274138;48.6649356;4.9539016;-0.0385386;8;0
279.4792031;71.3211856;48.4706445;4.9459454;-0.0410619;8;0
279.6791167;71.3666393;48.2759625;4.9374842;-0.0435815;8;0
279.8790303;71.4103949;48.0808924;4.9285197;-0.0461021;8;0
280.0789439;71.4523468;47.8854464;4.9190515;-0.048628;8;0
280.2788575;71.4924033;47.6895695;4.9090767;-0.0511558;8;0
280.4787711;71.5304494;47.49332;4.8985971;-0.0536916;8;0
280.6786847;71.566389;47.2966612;4.8876083;-0.0562493;8;0
280.8785983;71.6001149;47.0996103;4.8761057;-0.0588262;8;0
281.0785119;71.6315182;46.9021958;4.8640884;-0.0614077;8;0
281.2784254;71.6605;46.7043812;4.8515539;-0.063984;8;0
281.478339;71.6869463;46.506234;4.8385048;-0.0665706;8;0
281.6782526;71.7107538;46.3077436;4.8249242;-0.0693797;8;0
281.8781662;71.7318059;46.1089414;4.8107582;-0.0723423;8;0
282.0780798;71.7499797;45.9098683;4.7959997;-0.0753212;8;0
282.2779934;71.7651545;45.7105325;4.780638;-0.078364;8;0
282.477907;71.7772047;45.5109865;4.7646674;-0.0814128;8;0
282.6778206;71.7860141;45.3112816;4.7483035;-0.0809676;8;0
282.8777342;71.7915925;45.1114521;4.7323784;-0.0783571;8;0
283.0776478;71.7940402;44.9115423;4.7169737;-0.0756562;8;0
283.2775614;71.7934681;44.7116482;4.7021951;-0.0722091;8;0
283.477475;71.7900101;44.5117555;4.6881017;-0.0687824;8;0
283.6773886;71.7838038;44.3119422;4.674684;-0.0655031;8;0
283.8773022;71.7749815;44.1122271;4.6619086;-0.0623105;8;0
284.0772157;71.7636712;43.9126228;4.6497691;-0.059129;8;0
284.2771293;71.750004;43.713191;4.6382688;-0.0559312;8;0
284.4770429;71.7341062;43.5139035;4.6274061;-0.0527406;8;0
284.6769565;71.7161091;43.3148061;4.6171798;-0.0495746;8;0
284.8768701;71.6961395;43.1158952;4.6075843;-0.0464237;8;0
285.0767837;71.6743233;42.9171651;4.5986174;-0.0432805;8;0
285.2766973;71.6507908;42.7186519;4.5902793;-0.0401417;8;0
285.4766109;71.625664;42.5203175;4.5825676;-0.0370074;8;0
285.6765245;71.5990716;42.3221828;4.575482;-0.0338815;8;0
285.8764381;71.5711378;42.124232;4.5690207;-0.0307601;8;0
286.0763517;71.5419858;41.926448;4.5631829;-0.0276417;8;0
286.2762653;71.5117433;41.7288406;4.5579687;-0.0245245;8;0
286.4761789;71.4805309;41.531375;4.5533772;-0.0214097;8;0
286.6760925;71.4484741;41.3340477;4.5494082;-0.0182976;8;0
286.8760061;71.4156958;41.1368398;4.5460612;-0.0151869;8;0
287.0759196;71.3823185;40.9397299;4.543336;-0.0120777;8;0
287.2758332;71.3484657;40.742703;4.5412318;-0.0089725;8;0
287.4757468;71.3142596;40.5457376;4.5397485;-0.0058676;8;0
287.6756604;71.279822;40.3488097;4.5388857;-0.0027639;8;0
287.875574;71.2452759;40.1519024;4.5386434;0.0003393;8;0
288.0754876;71.2107438;39.9549965;4.5390214;0.0034434;8;0
288.2754012;71.1763456;39.7580576;4.5400204;0.0065507;8;0
288.4753148;71.1422073;39.5610847;4.5416406;0.0096591;8;0
